
=== 更新时间: 2025-10-22 13:41:18 ===
- 🌐央视频道 - CCTV中学生: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1149&tk=2aca1ad9a849
- 🌐央视频道 - CCTV法语: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4843&tk=a0c4f6cfaba3
- 🌐央视频道 - CCTV俄语: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6920&tk=b53028476470
- 🌐央视频道 - CCTV法语: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3517&tk=e640d0a1bf70
- 🌐央视频道 - CCTV俄语: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5866&tk=e503191f8e20
- 🌐央视频道 - CCTV音乐: http://123.138.22.30:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
- 🌐央视频道 - CCTVNEWS: http://120.192.226.35:8009/hls/16/index.m3u8
- 梅州移动 - CGTN-英梅州: http://1b6467f415.iok.la:9931/tsfile/live/1036_1.m3u8
- 🐼电信专区 - CCTVNEWS: http://183.11.239.36:808/hls/34/index.m3u8
- 🌐央视频道 - CCTVNEWS: http://113.57.20.158:9901/tsfile/live/1002_1.m3u8
- 📡卫视频道 - 东方卫视: http://106.46.37.188:808/hls/62/index.m3u8
- 📡卫视频道 - 东方卫视: http://110.72.85.234:808/hls/28/index.m3u8
- 📡卫视频道 - 东方卫视: http://113.101.119.27:808/hls/508/index.m3u8
- 📡卫视频道 - 东方卫视: http://113.101.119.27:8090/hls/508/index.m3u8
- 📡卫视频道 - 东方卫视: http://113.101.119.50:808/hls/508/index.m3u8
- 📡卫视频道 - 东方卫视: http://113.101.119.50:8090/hls/508/index.m3u8
- 📡卫视频道 - 东方卫视: http://113.102.160.218:8089/hls/22/index.m3u8
- 📡卫视频道 - 东方卫视: http://113.64.146.32:2024/hls/68/index.m3u8
- 📡卫视频道 - 东方卫视: http://113.64.146.6:2024/hls/68/index.m3u8
- 📡卫视频道 - 东方卫视: http://113.64.146.94:2024/hls/68/index.m3u8
- 📡卫视频道 - 东方卫视: http://113.65.162.209:8081/hls/45/index.m3u8
- 📡卫视频道 - 东方卫视: http://123.10.76.92:808/hls/37/index.m3u8
- 📡卫视频道 - 东方卫视: http://123.10.79.208:808/hls/37/index.m3u8
- 📡卫视频道 - 东方卫视: http://123.10.79.62:808/hls/37/index.m3u8
- 📡卫视频道 - 东方卫视: http://123.10.79.83:808/hls/37/index.m3u8
- 📡卫视频道 - 东方卫视: http://123.54.174.231:808/hls/62/index.m3u8
- 📡卫视频道 - 东方卫视: http://171.13.114.44:808/hls/62/index.m3u8
- 📡卫视频道 - 东方卫视: http://171.14.92.77:808/hls/62/index.m3u8
- 📡卫视频道 - 东方卫视: http://182.122.74.33:8089/hls/34/index.m3u8
- 📡卫视频道 - 东方卫视: http://47.117.76.76:7001/hahahaha/ys/zb.php?id=dfws
- 📡卫视频道 - 东方卫视: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8acd23&tk=8bf286184513
- 🥎┃移动央卫 - 东方卫视: https://www.freetv.top/migu/651632648.m3u8?migutoken=67b4219a3e6acdcf288118ed6bf84d3197052966f0bc854079b6038b3fca6437744ca78bb0ea1fad6f61b4c73d0df57bd8b539ec247fd28ce16d1375716bbf774ea19c99e4585bb828fa3851c0
- 📡卫视频道 - 东方卫视: http://qjrhc.jydjd.top:2911/udp/224.1.100.47:11111
- 广东宽频 - 东方卫视高清: http://qjrhc.jydjd.top:2911/udp/224.1.100.48:11111
- 卫视台 - 东方卫视: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226345/index.m3u8
- 📡卫视频道 - 东方卫视: https://bp-cdn-ali.bestv.cn/enhance/bestvdfws_enhance.m3u8?auth_key=1746162006-718c0d1373f7409eada27f8dbe2094f2-0-b3064557b1865cbf12be599d750986fb
- 📡卫视频道 - 东方卫视: https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8
- 📡卫视频道 - 东方卫视: http://nctv.top/IDOEPpiryt/migu.php?id=dfws
- 📡卫视频道 - 东方卫视: http://60.214.104.110:352/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://183.215.134.239:19901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 广东宽频 - 东方卫视高清: http://119.32.12.17:2901/udp/224.1.100.48:11111
- 📡卫视频道 - 东方卫视: http://110.81.206.138:49231/tsfile/live/23035_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://125.89.163.44:8888/udp/239.77.1.218:5146
- 📡卫视频道 - 东方卫视: http://58.19.252.68:1111/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
- 卫视频道 - 东方卫视: http://ms.fxim.net:808/hls/17/index.m3u8
- 卫视频道 - 东方卫视: http://119.36.148.115:59901/tsfile/live/0107_1.m3u8
- 📡卫视频道 - 东方卫视: http://113.57.93.165:9900/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://113.57.111.4:1111/tsfile/live/1018_1.m3u8
- 📡卫视频道 - 东方卫视: http://58.221.214.82:9901/tsfile/live/0107_1.m3u8
- 📡卫视频道 - 东方卫视: http://183.3.134.56:9901/tsfile/live/0107_1.m3u8
- 卫视台 - 东方卫视: http://58.220.219.14:9901/tsfile/live/0107_1.m3u8
- 卫视台 - 上海卫视: http://61.138.128.226:19901/tsfile/live/0107_1.m3u8
- 📡卫视频道 - 东方卫视: http://110.80.17.38:9901/tsfile/live/0107_2.m3u8
- 📡卫视频道 - 东方卫视: http://121.33.239.242:9901/tsfile/live/0107_1.m3u8
- 🐼全国卫视 - 上海卫视: http://111.160.17.2:59901/tsfile/live/0001_42.m3u8
- 卫视频道 - 东方卫视: http://222.169.85.8:9901/tsfile/live/0018_1.m3u8
- 📡卫视频道 - 东方卫视: http://113.109.250.108:9999/udp/239.77.1.218:5146
- 🐼全国卫视 - 东方卫视: http://60.223.224.176:8888/newlive/live/hls/19/live.m3u8
- 📡卫视频道 - 东方卫视: http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226345/index.m3u8
- 📡卫视频道 - 东方卫视: http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226345/index.m3u8
- 卫视台 - 东方卫视: http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
- 卫视台 - 东方卫视: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226345/index.m3u8
- 📡卫视频道 - 东方卫视: http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226345/index.m3u8
- 📡卫视频道 - 东方卫视: http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226237/1.m3u8?
- 📡卫视频道 - 东方卫视: http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226364/1.m3u8?
- 📡卫视频道 - 东方卫视: http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226505/1.m3u8?
- 📡卫视频道 - 东方卫视: http://1.24.190.122:1080/hls/66/index.m3u8
- 卫视频道 - 东方卫视: http://39.164.180.36:19901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
- 📡卫视频道 - 东方卫视: http://111.29.9.38:6610/000000001000/5000000010000032246/index.m3u8?channel-id=bestzb&Contentid=5000000010000032246&livemode=1&stbId=3
- 📡卫视频道 - 东方卫视: http://111.29.9.42:6610/000000001000/1000000001000030202/index.m3u8?channel-id=ystenlive&Contentid=1000000001000030202&livemode=1&stbId=3
- 📡卫视频道 - 东方卫视: http://111.29.9.42:6610/000000001000/1000000001000005866/index.m3u8?channel-id=ystenlive&Contentid=1000000001000005866&livemode=1&stbId=3
- 📡卫视频道 - 东方卫视: http://111.29.9.41:6610/000000001000/5000000004000014098/index.m3u8?channel-id=bestzb&Contentid=5000000004000014098&livemode=1&stbId=3
- 卫视频道 - 东方卫视: http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
- 卫视频道 - 东方卫视: http://39.135.135.28:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226345/index.m3u8
- 卫视频道 - 东方卫视: http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226345/index.m3u8
- 卫视频道 - 东方卫视: http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
- 卫视频道 - 东方卫视: http://39.135.133.167:80/TVOD/88888888/224/3221225942/main.m3u8
- 卫视频道 - 东方卫视: http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
- 卫视频道 - 东方卫视: http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
- 卫视频道 - 东方卫视: http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226345/index.m3u8
- 卫视频道 - 东方卫视: http://39.135.133.167:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226345/index.m3u8
- 📡卫视频道 - 东方卫视: http://111.48.34.237/PLTV/88888888/224/3221229808/1.m3u8
- 📡卫视频道 - 东方卫视: http://111.48.34.237/PLTV/88888888/224/3221230448/1.m3u8
- 📡卫视频道 - 东方卫视: http://192.168.0.5:35455/itv/6000000001000003639.m3u8?cdn=wasusyt
- 📡卫视频道 - 东方卫视: http://192.168.0.5:35455/itv/5000000004000014098.m3u8?cdn=bestzb
- 📡卫视频道 - 东方卫视: http://192.168.0.5:35455/itv/1000000005000265018.m3u8?cdn=ystenlive
- 📡卫视频道 - 东方卫视: http://113.64.94.248:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&down=1
- 📡卫视频道 - 东方卫视: http://59.32.97.140:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://14.212.185.146:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://106.118.70.224:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://39.165.196.149:9003//hls/39/index.m3u8
- 📡卫视频道 - 东方卫视: http://183.159.152.225:7777/bptv/10000100000000050000000003873462.m3u8
- 📡卫视频道 - 东方卫视: http://yc.myds.me:35455/itv/6000000001000003639.m3u8?cdn=wasusyt
- 📡卫视频道 - 东方卫视: http://yc.myds.me:35455/itv/5000000004000014098.m3u8?cdn=bestzb
- 📡卫视频道 - 东方卫视: http://211.67.191.23/hls/dfhd/index.m3u8
- 💝全网通区 - 东方卫视: http://171.15.18.199:8180/TV00000000000000000021@HHZT
- 📡卫视频道 - 东方卫视: http://opp.jutonet.net:8180/TV00000000000000000021@HHZT
- 📡卫视频道 - 东方卫视: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=35ee6b&tk=822270345d4c
- 📡卫视频道 - 东方卫视: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0d8ba8&tk=822270345d4c
- 📡卫视频道 - 东方卫视: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=ed44ff&tk=822270345d4c
- 📡卫视频道 - 东方卫视: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=20dbcf&tk=822270345d4c
- 📡卫视频道 - 东方卫视: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=e3e02e&tk=822270345d4c
- 📡卫视频道 - 东方卫视: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3ecb3b&tk=822270345d4c
- 📡卫视频道 - 东方卫视: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9c9836&tk=822270345d4c
- 📡卫视频道 - 东方卫视: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=704ef0&tk=822270345d4c
- 📡卫视频道 - 东方卫视: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=55228e&tk=822270345d4c
- 📡卫视频道 - 东方卫视: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2fbf64&tk=822270345d4c
- 📡卫视频道 - 东方卫视: http://113.195.7.56:9901/tsfile/live/0107_2.m3u8?key=txiptv&playlive=0&authid=0
- 📡卫视频道 - 东方卫视: http://123.123.74.59:9003//hls/16/index.m3u8
- 📡卫视频道 - 东方卫视: http://218.29.168.146:352/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://101.65.34.130:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
- 📡卫视频道 - 东方卫视: https://bp-cdn-ali.bestv.cn/enhance/bestvdfws_enhance.m3u8?auth_key=1745902806-7dc1aed6625747feb7e41ec09ab15200-0-683de0778ee6e364c28e16431cd50443
- 📡卫视频道 - 东方卫视: http://101.66.194.123:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
- 📡卫视频道 - 东方卫视: http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227199/index.m3u8
- 📡卫视频道 - 东方卫视: http://116.77.32.59:8277/streams/d/dfws/playlist.m3u8
- 📡卫视频道 - 东方卫视: http://101.66.198.2:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
- 📡卫视频道 - 东方卫视: http://101.66.198.83:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
- 📡卫视频道 - 东方卫视: http://101.66.198.175:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
- 📡卫视频道 - 东方卫视: http://101.66.198.247:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
- 📡卫视频道 - 东方卫视: http://116.128.242.83:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://221.2.148.205:8154/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://123.130.84.106:8154/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://1.197.249.115:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://kxrj.site:64325/86/mg.php?id=dfws
- 📡卫视频道 - 东方卫视: http://182.92.109.190:1668/migu720/migu720.php?id=dfws
- 📡卫视频道 - 东方卫视: http://123.10.78.208:808/hls/37/index.m3u8
- 📡卫视频道 - 东方卫视: http://58.19.244.92:1111/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://218.76.32.193:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://42.48.50.232:9002/tsfile/live/0107_2.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://124.116.183.146:9901/tsfile/live/0107_1.m3u8
- 📡卫视频道 - 东方卫视: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6000&tk=a0c4f6cfaba3
- 📡卫视频道 - 东方卫视: http://110.53.52.63:8888/newlive/live/hls/19/live.m3u8
- 卫视台 - 东方卫视: http://218.3.138.25:1111/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://113.57.20.158:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://61.156.228.12:8154/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://111.160.17.2:59901/tsfile/live/0001_42.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://124.128.73.58:9901/tsfile/live/0107_2.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://182.91.124.224:9901/tsfile/live/1056_1.m3u8?key=txiptv&playlive=0&authid=0
- 📡卫视频道 - 东方卫视: http://113.218.229.47:8081/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 卫视台 - 东方卫视: https://stream1.freetv.fun/d49c42e377a3c69a6dbd4489265b8d89168a6cd39cd418df86ed141b58d05c39.m3u8
- 📡卫视频道 - 东方卫视: http://101.66.198.211:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
- 卫视台 - 东方卫视: https://stream1.freetv.fun/71b123caee16897d28527e0bdfd4b1f03ca19effeeec1ab28f82a3f80b25fef0.m3u8
- 📡卫视频道 - 东方卫视: http://218.58.136.82:352/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://58.17.116.69:9903/tsfile/live/0107_2.m3u8?key=txiptv&playlive=0&authid=0
- 卫视频道 - 东方卫视: http://221.226.4.10:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://123.138.22.30:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://tv.20191209.xyz:37377/migu/651632648.m3u8?migutoken=a9a2b71c87ef01a1f546b80d3776d4e2ab5a03525b06b379f6d3ebca3a7a40f732115ab805783c8a8a73e5580900755cdfb3b6d3c2b9308a46141d56b6b629038613c381a9027a60e527e1c8
- 📡卫视频道 - 东方卫视: http://116.117.104.34:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://116.117.106.117:8096/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://116.117.106.103:8096/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://110.7.131.79:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://110.7.131.146:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://110.7.131.40:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://110.7.131.4:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://110.7.131.193:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://110.7.131.231:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://lu.wqwqwq.sbs/itv/1000000005000265018.m3u8?cdn=ystenlive
- 📡卫视频道 - 东方卫视: http://123.138.22.30:9901/tsfile/live/0107_1.m3u8
- 📡卫视频道 - 东方卫视: http://180.117.149.221:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 卫视台 - 东方卫视: http://58.220.219.14:9901/tsfile/live/0107_1.m3u8?key=txiptv
- 📡卫视频道 - 东方卫视: http://218.13.14.6:60050/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://218.13.170.98:9901/tsfile/live/1010_1.m3u8
- 📡卫视频道 - 东方卫视: http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_DONGFANG-HD-265-8M
- 📡卫视频道 - 东方卫视: http://123.132.233.194:352/tsfile/live/0107_1.m3u8
- 📡卫视频道 - 东方卫视: http://123.129.70.178:9901/tsfile/live/0107_1.m3u8
- 📡卫视频道 - 东方卫视: http://aktv.top/AKTV/live/aktv3/null/AKTV.m3u8
- 📡卫视频道 - 东方卫视: http://218.3.138.25:1111/tsfile/live/1020_1.m3u8
- 📡卫视频道 - 东方卫视: http://121.19.134.222:808/tsfile/live/1026_1.m3u8
- 📡卫视频道 - 东方卫视: http://123.130.84.106:8154/tsfile/live/0107_1.m3u8
- 卫视台 - 东方卫视: http://218.89.240.144:59901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://116.117.104.248:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://110.7.131.129:8096/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://116.117.105.96:8096/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://116.117.105.71:8096/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: https://www.freetv.top/migu/651632648.m3u8?migutoken=e765bb663396911e0fa027f64c4378a4811b733586444461515451642f01e401c61987a7256405e562f272d4a45cf003c8974fd47f47765203988df87102570687a04fcdd402aa62918f1cad2f
- 📡卫视频道 - 东方卫视: http://116.117.107.84:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: https://www.freetv.top/migu/651632648.m3u8?migutoken=c9a7a392335b6f990a4b233b6066770e1330aa6b6fed2a47f3985567ef8988af1b02bf0adfcc1243deb1fb6fb57ade7c90aa1550041f7c3dfe329e36daf55d57c902f86accec6e30f8ee9b773f
- 📡卫视频道 - 东方卫视: http://113.57.20.158:9901/tsfile/live/1035_1.m3u8
- 📡卫视频道 - 东方卫视: http://61.136.172.236:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://61.136.172.236:9901/tsfile/live/0107_1.m3u8
- 📡卫视频道 - 东方卫视: http://111.61.236.247:9081/hls/40/index.m3u8
- 📡卫视频道 - 东方卫视: http://58.221.214.82:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://116.128.242.83:9901/tsfile/live/0118_1.m3u8
- 📡卫视频道 - 东方卫视: https://www.freetv.top/migu/651632648.m3u8?migutoken=95759756a54e94e55327bb13b854f38b8804506300bc7b2dc6d7896518d1cb705d68a47d6e445836946d997e2a858592d4082bf57643ec7ac74aa8bdd99fb70b8ab534cb9b55a950291eb07c63
- 📡卫视频道 - 东方卫视: https://www.freetv.top/migu/651632648.m3u8?migutoken=39d71e54ce845693dcf18d448e47f4bcb96160d6a4d5cdce70a4b176510154f11641d32ad88b38d8c436057539f8e2fa3ec0ea15c8300f4bac8fcf7959caa82d1c409b9fbb89340797a38c624e
- 📡卫视频道 - 东方卫视: http://111.14.181.15:9901/tsfile/live/1020_1.m3u8
- 📡卫视频道 - 东方卫视: https://www.freetv.top/migu/651632648.m3u8?migutoken=09c24b255d931b105b2a0e0e73a2fce2a18eee043d7a80fc7edd3f45e8733a027c9a3344cf85daf80107cb437dc0f0309e092eddf78b6e8fad23169f7600e832abe4c34f59e2db45f1ef90144c
- 📡卫视频道 - 东方卫视: https://www.freetv.top/migu/651632648.m3u8?migutoken=82404ece5a3e1172fe62375275fbec1972e5760ebab5a792834d63b128c6d25cdbb7e8922093aebaf6b4ff8a12f4970bb82639383bb1571a21e1e74fda3c763651392bb4b918419230e8b830e0
- 📡卫视频道 - 东方卫视: https://stream1.freetv.fun/dong-fang-wei-shi-gao-qing-2.m3u8
- 📡卫视频道 - 东方卫视: https://stream1.freetv.fun/dong-fang-wei-shi-gao-qing-6.ctv
- 📡卫视频道 - 东方卫视: https://stream1.freetv.fun/dong-fang-wei-shi-gao-qing-10.ctv
- 📡卫视频道 - 东方卫视: http://1.195.30.9:19901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: https://www.freetv.top/migu/651632648.m3u8?migutoken=6c3ad966ab21a09d75cd7c650e98f47332acc033ff8b9ec4fd233dd140f355862447ef3a9137c0feed4b463f51efc8dd4d06420ea479ee57eec3b86d362afb0868f196cec548111db9f13e71ff
- 📡卫视频道 - 东方卫视: https://www.freetv.top/migu/651632648.m3u8?migutoken=70f8eed447e228f3a56a4c95bfd1ef7936ab4f75e51e3265478e1262b62f33a7d7a4be2d80fd3585f29cd990ea0ee9d67f76f299229509e007f26ccd58641bc444d7baeccead6d0915dae8e089
- 📡卫视频道 - 东方卫视: https://www.freetv.top/migu/651632648.m3u8?migutoken=1b29e441e8d640f9f4d3b7f1798bd6cd0036bcfcab7fb7353718a02767b7d7a91bd78405a1b2ae2b5a477e2b6964c8e1c10e40b15cf06fc2a353f8968e69c78ea27ea0e65ab6eaf17ed9e0b8bc
- 📡卫视频道 - 东方卫视: https://www.freetv.top/migu/651632648.m3u8?migutoken=d403039fa45cf7d529b6d60f2013bb301f0c8307f8963a33f46435ff086b28e4099cb523a6a3363b17a4f74b52c83d12b497292d07e7233384e97ebf993f7c940ec7fe4f5f2190f2a21e419ac9
- 📡卫视频道 - 东方卫视: http://116.117.105.236:8096/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
- 📡卫视频道 - 东方卫视: http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225797/1.m3u8
- 卫视台 - 东方卫视: http://111.14.181.15:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
